pitcher,p_hand,pitch_type,pitch_name,velocity,spin_rate,horz_break,vert_break,release_x,release_z,extension,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az
434378,R,FF,4-Seam Fastball,94.7,2550,-1.0117,1.5357,-1.9905,6.7472,5.881,0.8889,3.2987,9.6311,-137.4316,-6.6113,-14.713,29.6675,-11.8024
434378,R,FF,4-Seam Fastball,96.6,2593,-1.0482,1.6608,-1.9514,6.7067,5.862,1.0958,3.0559,10.3354,-140.1179,-7.7728,-15.8431,30.1475,-9.1509
434378,R,FF,4-Seam Fastball,95.4,2532,-0.9657,1.5574,-1.9334,6.5684,6.105,2.5243,1.7072,13.7307,-137.9339,-10.4939,-15.05,27.5168,-10.4297
434378,R,FF,4-Seam Fastball,95.3,2649,-1.0219,1.6314,-1.8814,6.6328,6.123,2.0919,2.3912,12.6018,-137.9376,-9.0123,-15.693,29.8896,-9.7474
434378,R,FF,4-Seam Fastball,94.8,2663,-0.9812,1.7349,-2.0401,6.7898,5.942,0.4128,2.2848,8.48,-137.4705,-9.7988,-14.1143,29.5925,-8.5658
434378,R,FF,4-Seam Fastball,94.1,2613,-0.9529,1.7595,-2.0589,6.7682,6.203,-0.8384,2.2703,5.245,-136.6138,-9.769,-13.0231,30.228,-8.3316
434378,R,FF,4-Seam Fastball,93.6,2650,-0.9469,1.7551,-1.9582,6.7565,5.957,0.352,0.979,7.9214,-135.4327,-12.7622,-13.2227,29.627,-8.3205
453286,R,FF,4-Seam Fastball,95.5,2554,-0.8481,0.9784,-3.5104,4.774,5.975,-0.7145,2.5878,9.174,-138.801,-2.2785,-12.857,30.7383,-19.4119
453286,R,FF,4-Seam Fastball,95.9,2509,-0.8747,0.9953,-3.5944,4.8376,5.901,-1.7601,3.297,6.7394,-139.5254,-0.6868,-12.7488,30.8655,-19.4448
453286,R,CH,Changeup,84.2,1603,-1.2569,0.2201,-3.44,4.9391,6.067,0.5562,1.3698,11.6448,-122.0701,-2.3167,-14.6311,22.2736,-29.7737
453286,R,FC,Cutter,88.3,2445,0.1281,0.7108,-3.6415,4.9288,5.983,1.1061,1.869,11.1913,-128.0885,-2.7609,-0.9228,26.4953,-24.1151
453286,R,CH,Changeup,85,1810,-1.328,0.3653,-3.4501,5.1221,6.049,-1.4192,2.6354,7.3446,-123.5665,-0.2394,-14.9059,23.7564,-28.6387
453286,R,SL,Slider,87,2531,0.3681,-0.0322,-3.4293,5.0517,5.934,0.6344,1.054,8.9224,-126.3433,-3.2564,1.9251,27.4793,-32.0554
453286,R,FF,4-Seam Fastball,95.5,2396,-0.76,1.2465,-3.4444,5.155,6.007,0.5567,2.6646,12.1096,-138.47,-3.6469,-12.2872,29.7572,-15.7299
453286,R,FF,4-Seam Fastball,94.8,2360,-0.846,1.1196,-3.4597,4.9877,6.044,0.7035,2.6009,12.6342,-137.3985,-2.9959,-13.3054,29.0419,-17.6864
453286,R,CH,Changeup,84.3,1427,-0.9475,0.3552,-3.413,4.9675,6.062,0.3779,2.0661,10.5941,-122.3566,-1.072,-11.4119,22.4441,-28.6411
453286,R,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453286,R,FC,Cutter,89,2423,0.2148,0.6871,-3.6561,4.8075,5.76,1.5142,2.2576,12.0736,-129.0022,-1.5743,-0.1182,26.3876,-24.5693
453286,R,FF,4-Seam Fastball,94.8,2378,-0.6818,0.9815,-3.58,4.8213,6.139,-0.5482,2.2495,9.3839,-137.6358,-3.1821,-10.6946,30.8296,-19.3185
453286,R,FF,4-Seam Fastball,93.1,2407,-0.8365,1.1157,-3.6239,4.8231,5.92,0.451,2.75,12.1335,-134.9927,-1.8816,-12.78,30.3986,-18.5947
434378,R,SL,Slider,85.2,2608,0.1924,0.1501,-2.2488,6.5281,5.626,0.4204,1.9124,5.8234,-124.0461,-4.9048,1.0383,19.753,-30.0609
434378,R,CH,Changeup,88.5,3482,-1.3835,0.6102,-2.3464,6.5318,6.188,-0.3765,1.1304,7.6325,-128.3986,-8.312,-16.7778,25.7512,-23.998
453286,R,FF,4-Seam Fastball,93.6,2423,-0.7647,1.0988,-3.5391,4.9491,6.065,-0.9853,3.7323,8.2119,-136.0442,0.2194,-11.2135,30.2011,-18.9616
453286,R,FF,4-Seam Fastball,94,2378,-0.9094,0.9825,-3.525,4.9089,6.281,0.5995,1.327,12.6342,-136.1643,-5.6609,-14.039,29.6504,-18.9624
434378,R,SL,Slider,84.6,2748,0.271,-0.1517,-2.3498,6.6262,5.569,0.64,2.6886,6.3594,-123.0691,-2.5805,1.5891,21.5408,-33.4604
453286,R,CU,Curveball,79.6,2291,0.3783,-0.2007,-3.2737,5.4238,5.711,0.9083,2.0063,8.3743,-115.5954,-0.3822,1.8231,20.7391,-34.1083
434378,R,CH,Changeup,87.1,1827,-1.299,0.7132,-2.2155,6.6082,5.778,-0.5443,3.7748,6.5482,-126.6165,-2.0576,-15.0197,24.9873,-24.4665
434378,R,FF,4-Seam Fastball,93.2,2432,-1.0522,1.4542,-1.9613,6.7516,5.694,0.5449,1.8666,8.5529,-134.954,-9.6765,-14.4535,30.2028,-12.9339
453286,R,CU,Curveball,80.6,2423,0.398,-0.4276,-3.3599,5.3809,5.612,0.3588,1.6879,7.411,-116.9776,-0.688,2.1004,22.8992,-36.1169
434378,R,FF,4-Seam Fastball,95.4,2683,-1.0248,1.7629,-1.9887,6.8002,5.802,0.8754,2.4064,9.6454,-138.0513,-9.5666,-15.0878,32.9676,-8.157
453286,R,FF,4-Seam Fastball,94.3,2512,-0.8622,1.0345,-3.5657,4.8665,6.166,0.214,1.5292,11.6555,-136.7347,-5.2086,-13.2459,29.0226,-18.3591
453286,R,FC,Cutter,88,2430,0.1028,0.841,-3.6206,5.0588,5.806,1.0166,3.0111,10.9091,-127.7097,-0.5443,-1.1099,25.9247,-23.2652
434378,R,FF,4-Seam Fastball,94.9,2678,-0.9957,1.8162,-2.0495,6.7715,5.937,0.1441,3.2289,7.8523,-137.6239,-7.4488,-14.2829,33.2168,-8.0367
434378,R,FF,4-Seam Fastball,95.1,2644,-0.8336,1.6385,-1.9751,6.7973,5.87,0.2027,2.4518,7.4578,-137.8973,-9.1769,-12.1641,32.3762,-9.8036
434378,R,FF,4-Seam Fastball,95.2,2647,-0.8828,1.5358,-2.0069,6.7165,5.853,0.2817,3.6053,7.8646,-138.2035,-5.8033,-12.8944,31.6445,-11.7917
434378,R,FF,4-Seam Fastball,94.3,2577,-0.8511,1.6152,-2.1074,6.6723,6.083,-0.0006,4.6117,7.3088,-137.0074,-3.1477,-12.2812,32.1219,-11.6226
434378,R,FF,4-Seam Fastball,93.4,2538,-0.9292,1.7091,-2.1079,6.8012,5.931,-0.1401,3.0825,7.0138,-135.5949,-7.4255,-12.8353,30.0112,-10.0163
434378,R,FF,4-Seam Fastball,93.4,2628,-0.8671,1.603,-1.9407,6.7902,6.2,0.1136,2.4698,7.1573,-135.618,-8.821,-12.2029,29.5506,-10.7979
453286,R,FF,4-Seam Fastball,95.9,2509,-0.4565,1.2863,-3.6554,4.8316,5.901,-0.1377,3.7841,10.2117,-139.2082,0.0122,-8.1821,32.0551,-15.9913
453286,R,CU,Curveball,80.1,2677,0.5948,-0.54,-3.4138,5.2633,5.63,-0.2672,3.227,5.772,-116.3458,3.1779,4.1729,22.0078,-37.809
453286,R,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453286,R,CH,Changeup,86.4,1728,-1.4607,-0.0058,-3.5809,5.0332,5.99,-0.7487,1.5556,9.5959,-125.3769,-2.0018,-17.1531,25.4673,-32.0617
453286,R,CH,Changeup,84.6,1445,-1.1833,0.2921,-3.6836,4.9484,6.272,-1.5808,1.2333,7.243,-122.9703,-2.8897,-13.3922,23.8188,-28.8682
453286,R,FF,4-Seam Fastball,96.9,2592,-0.6047,1.2111,-3.4464,4.8175,6.115,0.4584,3.1575,11.7216,-140.5709,-1.5942,-10.5771,31.4093,-16.1042
453286,R,FF,4-Seam Fastball,96.4,2599,-0.7854,1.2115,-3.5822,4.7403,5.897,-0.1866,3.1413,10.6651,-139.8761,-1.3409,-12.5449,31.4162,-16.4537
434378,R,FF,4-Seam Fastball,94.3,2527,-0.9538,1.3175,-2.0911,6.7131,6.468,-0.9937,2.119,4.9898,-137.0713,-9.2232,-13.1582,28.352,-13.7108
453286,R,FC,Cutter,87.1,2436,0.2407,0.2026,-3.5887,4.8942,5.914,0.7493,1.8777,9.8353,-126.4432,-1.4824,0.6798,24.1079,-29.9629
434378,R,CU,Curveball,78.8,2763,0.4626,-0.8659,-2.2257,6.6403,5.094,-0.153,1.7271,3.6,-114.606,-2.3006,3.2671,20.5257,-39.3552
453286,R,SL,Slider,85,2312,0.2457,0.2863,-3.5257,4.9832,5.801,-0.2765,3.1654,7.0566,-123.5392,1.4744,1.1122,23.8397,-29.8117
453286,R,FC,Cutter,89.3,2483,-0.1553,0.6297,-3.5718,4.9783,5.816,0.373,1.7464,9.9151,-129.6215,-3.2022,-3.7007,25.8466,-24.7765
434378,R,FF,4-Seam Fastball,93.7,2556,-1.0318,1.2731,-2.0336,6.8649,5.929,-0.577,1.846,5.9467,-136.0685,-9.932,-13.8984,27.1611,-14.7229
434378,R,FF,4-Seam Fastball,95.6,2509,-0.8935,1.2802,-1.9146,6.857,5.747,-0.1324,3.3161,6.5833,-138.9271,-6.479,-12.7571,28.942,-14.7393
453286,R,FF,4-Seam Fastball,94,2523,-0.9538,0.9635,-3.4429,5.0023,5.873,0.8552,1.588,13.0367,-136.0586,-5.1026,-14.5074,29.8317,-19.5266
434378,R,SL,Slider,84.3,2629,0.2681,0.1657,-2.3119,6.6137,5.739,0.7793,1.7973,6.5899,-122.5908,-5.1345,1.4726,22.1399,-29.8259
453286,R,FC,Cutter,89.9,2389,-0.0398,0.6621,-3.5501,4.8531,5.78,1.0217,1.5385,11.2645,-130.3902,-3.5846,-2.5835,24.7126,-24.2586
434378,R,SL,Slider,83.9,2729,0.2673,-0.2326,-2.267,6.5583,5.567,1.3505,1.4043,7.7425,-122.0029,-5.1003,1.3596,20.0035,-33.8382
453286,R,CH,Changeup,86.1,1605,-1.3928,0.2869,-3.4616,5.0948,5.96,0.7728,1.1729,12.6841,-124.6221,-3.539,-16.8585,24.9825,-28.7496
453286,R,FF,4-Seam Fastball,95.4,2585,-0.8585,1.1191,-3.3897,5.0558,5.887,-2.0982,4.3091,5.2486,-138.7151,1.2097,-12.092,32.2066,-18.529
434378,R,CU,Curveball,79.7,2825,0.3326,-0.912,-2.123,6.6972,4.787,0.5118,1.3308,5.053,-115.8851,-3.4299,2.0319,19.0678,-39.722
453286,R,CU,Curveball,79.5,2643,0.8226,-0.5664,-3.2832,5.4877,5.519,-0.1395,2.014,5.3121,-115.5424,0.1612,6.2027,21.0366,-37.3917
434378,R,FF,4-Seam Fastball,95.2,2529,-0.8969,1.4994,-1.8903,6.8064,5.902,0.0653,2.6391,7.0397,-138.3025,-8.5905,-12.7698,25.4863,-11.6068
453286,R,FF,4-Seam Fastball,94.7,2652,-0.9885,1.2458,-3.476,5.074,6.012,0.5538,1.834,12.568,-137.1306,-5.4083,-15.1448,31.0231,-15.6846
434378,R,CU,Curveball,79.2,2854,0.5296,-0.3321,-2.2941,6.7075,5.773,-0.8045,2.876,2.2682,-115.4237,-1.0738,4.3093,18.8748,-35.1478
434378,R,FF,4-Seam Fastball,93.7,2579,-0.8521,1.5688,-2.0887,6.8238,5.753,0.2827,2.1762,7.8584,-135.9805,-9.557,-11.977,26.7879,-11.3124
434378,R,FF,4-Seam Fastball,93.7,2529,-0.9868,1.3281,-1.9426,6.8136,6.293,0.0975,1.9453,7.4265,-136.161,-9.8269,-13.7465,24.4749,-13.8827
434378,R,SL,Slider,85.1,2769,0.0196,0.3094,-2.1661,6.6572,5.782,0.6478,1.6416,6.4972,-123.7958,-6.1007,-0.878,20.5432,-28.2078
434378,R,CU,Curveball,78.4,2771,0.4268,-0.8825,-2.2104,6.7377,5.561,-0.2231,1.9747,3.4822,-114.0944,-1.8722,3.0218,20.1512,-39.6088
434378,R,CU,Curveball,77.7,2631,0.4324,-0.5841,-2.3681,6.7145,5.756,-0.2879,1.4226,3.6464,-113.1026,-3.4117,3.0499,18.8466,-36.7699
434378,R,FF,4-Seam Fastball,92.7,2558,-1.0229,1.5144,-2.1067,6.8991,5.552,-0.7845,3.3259,5.4601,-134.7629,-6.4879,-13.2804,26.6927,-13.0615
453286,R,FC,Cutter,88.2,2381,-0.0467,-0.0281,-3.4718,4.9376,5.924,0.6022,0.8839,9.8973,-127.912,-3.6141,-2.6077,27.1839,-31.9532
453286,R,CU,Curveball,79,2531,0.5574,-0.6835,-3.4096,5.2149,5.796,0.761,1.0741,7.9713,-114.6902,-0.8975,3.2486,22.3847,-38.147
453286,R,FF,4-Seam Fastball,96.4,2635,-0.7074,1.2519,-3.6817,4.835,5.873,0.1147,1.8471,11.5273,-139.7054,-5.0314,-11.8018,33.0481,-15.1745
453286,R,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453286,R,CH,Changeup,86.1,1843,-1.5032,0.0941,-3.5804,4.996,5.795,-0.9166,2.8556,9.1954,-124.9277,1.0161,-17.3185,26.2296,-31.678
453286,R,CH,Changeup,84.9,1653,-1.3424,-0.2132,-3.6411,4.9165,6.305,0.4706,0.4244,12.25,-122.9891,-3.6858,-16.028,24.4138,-33.8189
453286,R,FF,4-Seam Fastball,96.9,2586,-0.791,1.0718,-3.5728,4.8224,6.071,-0.7895,2.9904,9.167,-140.7736,-1.7421,-12.4979,32.0728,-17.902
453286,R,FF,4-Seam Fastball,95,2495,-0.5664,1.1769,-3.5847,4.9077,6.157,-0.6043,4.3254,9.0278,-138.0651,1.5132,-9.1759,30.1706,-17.7592
453286,R,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453286,R,SL,Slider,84.6,2367,0.2066,0.2137,-3.625,5.0809,5.967,-0.1889,2.6894,7.5482,-122.911,0.3569,0.5971,23.9586,-30.3347
453286,R,FC,Cutter,86.7,2441,0.2682,0.5536,-3.7747,5.0098,5.781,0.9468,2.9371,10.6156,-125.8204,0.1316,0.7631,24.1841,-26.6452
453286,R,CU,Curveball,76.7,2426,0.7913,-0.7558,-3.4963,5.2701,5.638,-0.9683,2.6473,3.8975,-111.409,2.769,5.7205,20.1331,-39.0636
453286,R,CH,Changeup,84.2,1476,-1.2529,0.2191,-3.3086,5.2885,5.788,-0.516,2.108,8.8064,-122.2396,-1.4234,-13.9999,22.6371,-29.9759
453286,R,FF,4-Seam Fastball,93.6,2480,-0.7524,1.2423,-3.4932,5.1949,5.88,0.7491,4.114,12.4301,-135.6951,0.2898,-11.8418,29.4031,-17.3676
453286,R,FF,4-Seam Fastball,93.5,2435,-0.9385,1.3516,-3.5321,5.1261,5.809,-0.1923,3.1584,10.4986,-135.5568,-2.1558,-13.7082,30.8564,-15.6357
434378,R,SL,Slider,87.4,2393,0.2344,0.2936,-2.1989,6.6048,5.757,0.7169,2.0874,6.4851,-127.126,-5.3813,1.4484,21.0876,-28.3189
434378,R,SL,Slider,85.3,2632,0.2774,0.1289,-2.1721,6.5707,5.811,-0.3842,1.3493,3.6272,-124.1623,-6.2944,2.2578,20.3502,-30.0159
434378,R,CU,Curveball,77.9,2662,0.6497,-0.4871,-2.1809,6.6686,5.394,-1.5773,2.744,0.145,-113.3019,-0.6966,5.4067,19.6839,-36.3765
434378,R,FF,4-Seam Fastball,93.9,2369,-0.7977,1.3708,-1.8813,6.7958,6.116,0.333,2.9864,7.4417,-136.4449,-7.1448,-11.428,27.0666,-13.8593
434378,R,FF,4-Seam Fastball,94.7,2400,-0.9809,1.325,-1.9369,6.8239,5.828,0.4113,3.1576,8.1841,-137.6087,-6.8091,-13.8735,24.6767,-14.3911
434378,R,FF,4-Seam Fastball,95.8,2634,-1.0585,1.3996,-1.8818,6.7719,5.674,-0.262,2.5866,6.5155,-139.2083,-8.4558,-14.8505,27.8497,-12.7929
434378,R,SL,Slider,87.7,2599,0.0613,0.5499,-2.2272,6.5663,5.882,1.1946,0.974,8.0679,-127.3536,-8.4771,-0.7841,22.8266,-24.9228
434378,R,CU,Curveball,79.5,2739,0.2701,-0.9301,-2.0084,6.7111,5.853,0.323,1.3036,4.5781,-115.762,-3.4417,1.6395,19.3526,-40.094
434378,R,CU,Curveball,78.5,2744,0.513,-0.9234,-2.2395,6.7542,5.099,-1.9186,3.3263,-0.2046,-114.1376,0.9877,4.3459,19.8979,-40.3692
434378,R,CH,Changeup,86.9,1794,-1.4054,0.629,-2.4771,6.5917,5.754,-1.1081,2.0989,6.0177,-126.2503,-5.7903,-15.934,24.1913,-24.6805
434378,R,FF,4-Seam Fastball,94.2,2537,-1.1711,1.4699,-2.1311,6.8112,6.242,-0.7911,2.8368,6.0541,-136.8715,-7.8101,-16.0047,31.3637,-12.2659
434378,R,FF,4-Seam Fastball,93.9,2498,-0.8241,1.7084,-1.9662,6.9164,5.548,-0.6544,1.5046,5.0703,-136.0714,-11.6997,-11.066,29.7429,-9.228
434378,R,CH,Changeup,88.2,1792,-1.5632,0.6027,-2.2698,6.6174,5.861,0.0871,1.5703,8.8159,-127.9524,-7.3254,-18.6639,24.929,-24.4394
434378,R,FF,4-Seam Fastball,95.7,2551,-0.8259,1.6126,-2.0378,6.8162,5.916,0.4819,2.2611,8.3852,-138.6866,-9.7948,-12.4386,32.9291,-9.7003
434378,R,FF,4-Seam Fastball,94.2,2581,-0.8971,1.6675,-2.0307,6.8683,5.955,0.0253,2.6557,7.2343,-136.7025,-8.7578,-12.7095,31.0434,-9.8568
434378,R,SL,Slider,84.2,2653,0.2908,0.0573,-2.2132,6.6706,6.183,-0.1463,0.0517,4.2063,-122.2651,-9.0421,2.0882,23.67,-30.0706
434378,R,FF,4-Seam Fastball,94,2524,-0.9936,1.7052,-2.057,6.897,5.634,-0.0355,3.7439,7.2677,-136.3768,-5.991,-13.7175,31.1154,-10.3718
434378,R,SL,Slider,84.4,2691,0.3648,-0.0534,-2.3237,6.649,5.377,-0.9985,2.8209,2.3442,-122.834,-2.4475,3.149,22.8598,-32.4927
434378,R,SL,Slider,84.4,2592,0.1899,0.1889,-2.4596,6.6972,5.656,-0.21,1.4928,4.8046,-122.7283,-6.0803,1.013,22.2669,-29.4262
434378,R,FF,4-Seam Fastball,93.4,2622,-1.0101,1.4849,-2.1041,6.8872,5.376,0.2323,2.5492,7.9853,-135.3466,-8.3316,-13.7724,30.4624,-12.9684
607536,L,FF,4-Seam Fastball,90.3,2258,0.4068,0.5134,1.7456,5.3666,7.065,0.9635,3.7087,-2.8845,-131.7299,0.6511,5.4508,26.081,-26.3103
607536,L,SL,Slider,83.5,2112,-0.3513,0.4279,2.0278,5.2417,6.079,-0.3731,0.5467,-4.8167,-121.3636,-5.1613,-2.4858,23.9475,-27.2006
607536,L,FF,4-Seam Fastball,90.6,2214,0.4722,1.0476,1.6475,5.5038,6.687,-1.3413,1.2593,-8.5376,-131.6639,-6.9692,7.343,27.4561,-18.5722
607536,L,FF,4-Seam Fastball,92.1,2259,0.3725,1.034,1.5938,5.4047,6.535,-1.8571,2.201,-9.6102,-133.8974,-4.5736,6.5501,28.3578,-18.8745
607536,L,SL,Slider,84.4,2277,-0.4636,0.3508,1.9481,5.2219,6.29,-0.7627,2.5736,-5.3886,-122.8504,-0.5215,-3.6768,23.297,-28.7287
607536,L,SL,Slider,85.8,2270,-0.3435,0.541,1.7836,5.2534,6.323,-1.2601,0.8589,-6.5069,-124.8086,-5.2512,-2.3575,23.8178,-25.7072
607536,L,FF,4-Seam Fastball,91,2245,0.2109,0.9769,1.7361,5.4168,6.577,-1.5468,1.465,-8.7294,-132.293,-6.1565,4.2911,27.0921,-19.5146
607536,L,SL,Slider,85.4,2237,-0.4008,0.2423,1.8319,5.276,6.425,-2.4199,0.984,-9.2012,-123.9748,-4.249,-2.2241,25.6987,-29.0139
607536,L,SL,Slider,85.2,2224,-0.3936,0.0513,1.742,5.4197,6.237,-1.0273,1.8422,-5.7101,-123.9611,-2.1872,-2.8796,25.1111,-31.4278
607536,L,CU,Curveball,79.1,2165,-0.2007,-0.0076,1.964,5.2929,6.342,-0.5121,2.4348,-5.0303,-115.1112,0.5497,-0.8898,20.5688,-32.5469
607536,L,FF,4-Seam Fastball,89.5,2204,0.4301,0.9003,1.7434,5.5328,6.67,-0.2963,2.7212,-5.9984,-130.3761,-2.9393,6.1386,24.8796,-21.3403
607536,L,FF,4-Seam Fastball,89.1,2252,0.4023,0.75,1.768,5.5176,6.369,-0.3276,1.768,-5.9989,-129.6264,-4.7759,5.761,26.2112,-22.9355
607536,L,SL,Slider,82.9,2165,-0.3851,0.5395,1.8307,5.4093,6.29,-1.0117,3.2586,-5.7412,-120.5639,0.5211,-2.6317,23.4279,-27.2438
607536,L,FF,4-Seam Fastball,88.2,2204,0.2127,0.933,1.5562,5.7232,6.551,-0.38,3.6409,-5.1824,-128.4605,-0.9704,3.3941,25.1115,-21.7334
434378,R,FF,4-Seam Fastball,93.4,2618,-0.9975,1.5615,-1.8059,6.7678,6.696,-0.0898,3.1685,6.6865,-135.7336,-6.9743,-13.9844,32.4313,-11.331
434378,R,SL,Slider,85.7,2406,0.2263,0.2038,-2.3789,6.5343,5.75,0.4502,1.337,6.1586,-124.421,-6.2938,1.0299,25.6013,-29.0621
434378,R,CH,Changeup,87.3,1848,-1.5581,0.4307,-2.3522,6.4835,6.227,-0.4293,2.048,7.792,-126.7425,-5.3138,-18.3312,27.7087,-26.6527
434378,R,FF,4-Seam Fastball,93.7,2579,-1.0271,1.7218,-1.8869,6.7041,5.982,1.236,2.1294,10.1904,-135.6299,-9.613,-14.8716,32.6497,-9.2999
434378,R,CU,Curveball,78.8,2853,1.3024,-0.5527,-2.2117,6.557,5.631,0.1503,3.1154,2.7351,-114.5255,0.4253,10.5132,23.6835,-37.2456
434378,R,CU,Curveball,77.4,2725,1.0484,-0.5669,-2.1363,6.6024,5.302,0.5128,2.4513,3.7378,-112.5179,-0.845,7.7973,22.1843,-36.914
434378,R,FF,4-Seam Fastball,92.1,2414,-0.8618,1.5909,-2.0208,6.6833,6.119,1.3734,2.4604,10.39,-133.4124,-8.1591,-12.5382,30.5908,-11.7976
434378,R,CH,Changeup,86.7,1663,-1.3964,0.6722,-2.2282,6.4987,6.179,-0.5937,2.1648,6.7148,-125.9497,-5.4689,-16.1396,26.2726,-24.1673
434378,R,FF,4-Seam Fastball,94.4,2517,-1.0474,1.5123,-1.8815,6.6879,6.04,1.0626,1.8732,9.8628,-136.6147,-9.9632,-15.2255,32.1465,-11.4427
434378,R,CU,Curveball,79.6,2906,0.8357,-1.2474,-2.1483,6.5372,5.221,0.784,0.3406,4.8218,-115.5941,-4.4275,6.1728,23.5787,-42.2507
434378,R,CU,Curveball,78.3,2948,1.111,-1.0753,-2.1959,6.6198,5.136,0.8592,1.3064,4.5194,-113.6021,-2.535,8.2093,23.4312,-40.8106
434378,R,SL,Slider,82,NA,0.3014,-0.1227,-2.3381,6.5069,5.419,-0.2629,3.1093,4.0611,-119.302,-0.9387,2.0749,21.3169,-33.3901
434378,R,FF,4-Seam Fastball,92.4,2603,-1.0538,1.645,-1.9663,6.7086,5.955,0.4629,2.7078,8.3681,-134.0438,-7.7837,-14.359,29.7229,-11.1718
607536,L,FF,4-Seam Fastball,90.8,2245,0.1137,0.591,1.7532,5.4088,6.547,-0.3468,3.2269,-5.5363,-132.3337,-0.8714,2.4644,26.6126,-25.1716
434378,R,FF,4-Seam Fastball,94.4,2648,-1.0298,1.567,-1.9284,6.6809,6.05,-0.0163,1.5996,7.1816,-136.8863,-10.8427,-14.4031,30.6871,-10.5105
607536,L,CH,Changeup,86.8,1352,0.9136,0.6238,1.7592,5.4962,6.417,0.7198,1.9044,-4.3708,-126.3833,-3.7414,10.6901,23.9291,-24.9275
434378,R,CU,Curveball,78.3,2784,0.6631,-1.442,-2.0613,6.6476,4.703,0.8334,1.5116,4.9283,-113.5092,-1.5635,4.3729,23.0747,-43.877
607536,L,FF,4-Seam Fastball,91.1,2362,0.2243,0.8524,1.7252,5.3357,6.543,-1.3603,2.4649,-8.2756,-132.6274,-3.2264,4.2835,25.6454,-21.5377
434378,R,FF,4-Seam Fastball,92.4,2524,-0.9836,1.6521,-1.9975,6.7993,5.706,-1.3757,1.4984,3.6185,-133.8971,-10.9638,-12.3453,30.1409,-10.5958
434378,R,CU,Curveball,75.7,2771,0.8265,-1.202,-2.3627,6.6326,4.629,0.2865,1.8723,4.0064,-109.8134,-0.7408,5.5253,20.6162,-41.4856
607536,L,CH,Changeup,85.4,1194,0.9792,0.2286,1.8262,5.5885,6.006,1.3575,1.5987,-3.0324,-124.3865,-3.5917,10.6586,23.3903,-29.361
607536,L,CH,Changeup,85.8,1273,0.6611,0.3442,1.7266,5.5863,5.978,0.962,2.7849,-3.1072,-124.9309,-1.1249,7.4443,22.2036,-28.5926
607536,L,CH,Changeup,84.8,1308,0.7837,0.215,1.941,5.3525,5.988,1.2534,2.813,-3.1338,-123.5288,-0.1223,8.5404,21.2556,-30.1598
607536,L,FF,4-Seam Fastball,90.4,2376,0.5025,0.7903,1.6006,5.221,6.232,-0.8161,3.0243,-7.0815,-131.6206,-1.2915,7.1633,23.8883,-22.8838
607536,L,FF,4-Seam Fastball,91,2368,0.4103,0.8463,1.7094,5.43,6.502,-1.1403,2.8228,-8.0617,-132.3853,-2.5278,6.413,24.9798,-21.7909
607536,L,FF,4-Seam Fastball,90.4,2216,0.371,0.8302,1.7654,5.388,6.807,-0.7666,2.1289,-7.1893,-131.677,-4.0798,5.7968,25.3028,-21.6822
607536,L,FF,4-Seam Fastball,90.6,2179,0.2088,0.7381,1.7687,5.3466,6.476,-0.111,3.4167,-5.166,-132.0053,-0.5421,3.4611,25.3365,-23.5287
607536,L,FF,4-Seam Fastball,90.5,2295,0.3153,0.8904,1.7703,5.5006,6.76,-0.2904,3.1817,-5.8827,-131.8683,-1.8549,4.896,25.5543,-21.3853
607536,L,FF,4-Seam Fastball,90.5,2178,0.1156,0.7418,1.8781,5.1673,6.791,0.1635,3.4607,-4.5791,-131.9342,0.0071,2.2704,25.6876,-23.4987
607536,L,FF,4-Seam Fastball,89.6,2226,0.4871,0.5662,1.9451,5.2962,6.336,-0.5935,2.6093,-7.2993,-130.33,-1.8799,6.9819,24.9562,-25.5196
607536,L,SL,Slider,85.8,2107,-0.2608,0.4797,1.7816,5.3567,6.202,-1.2919,1.0314,-6.7336,-124.85,-4.9737,-1.4883,23.0215,-26.4396
607536,L,CH,Changeup,84.9,1313,0.8491,0.3331,1.9099,5.4639,6.17,1.1822,2.8671,-3.3829,-123.5862,-0.4238,9.3186,24.3116,-28.9174
607536,L,CU,Curveball,81,2059,-0.4287,0.3834,2.0539,5.5085,6.099,1.0018,2.1843,-1.5347,-117.9576,-1.5564,-3.7066,21.2176,-28.5476
434378,R,FF,4-Seam Fastball,95.2,2614,-1.0352,1.6575,-1.755,6.7389,6.202,-0.4535,3.4092,5.7069,-138.2993,-6.7134,-14.5049,33.1283,-9.7691
434378,R,FF,4-Seam Fastball,95.4,2699,-0.86,1.77,-1.7975,6.6522,6.63,0.3797,1.7183,7.7015,-138.3431,-11.3463,-12.8798,31.3823,-6.8921
434378,R,FF,4-Seam Fastball,94.2,2596,-0.7475,1.7222,-1.8787,6.6699,5.865,-0.8631,3.6334,4.229,-137.0008,-5.8738,-10.1909,30.7016,-9.8046
434378,R,FF,4-Seam Fastball,93.5,2592,-0.9619,1.647,-1.9266,6.7012,6.022,0.6919,0.4262,8.7382,-135.1609,-13.7673,-13.5693,29.8004,-9.4385
